type,sub_type,text,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
land,,"Build your dream home on 151 feet of pristine Rock River frontage, just moments from Lake Koshkonong. This rare 2-acre homesite offers the perfect balance of privacy, recreation, and convenience, tucked just east of Hwy 59 near the Anchor Bar & Grill and minutes from Edgerton and Newville. With grading ideal for a walkout lower level, the lot is thoughtfully cleared and ready for your custom build with Eldon Homes. Imagine walls of windows overlooking the water, seamless indoor-outdoor living, and sunsets from your future deck. Enjoy pier access, boating, fishing, kayaking, and exceptional hunting opportunities right from your backyard. Whether you envision a year-round residence, weekend escape, or income-producing short-term rental, this property offers flexibility and freedom; all within easy reach of Janesville and Madison for commuting, dining, and entertainment. Waterfront. Acreage. Opportunity. This is where your vision becomes reality. *Seller is a licensed real estate co.",215000.0,,,,,,,,
single_family,,"Charming Cape Cod nestled on a quiet street, offering 2 bedrooms and 1 full bath. This well-maintained home features a fenced yard--ideal for pets, play, or relaxing outdoors on an oversized deck. Numerous updates to major mechanicals and appliances provide peace of mind and everyday efficiency. Cozy, functional layout with classic character throughout. A perfect option for first-time buyers, downsizers, or anyone seeking a move-in-ready home in a serene setting.",260000.0,1122.0,2.0,2.0,1.0,1.0,1.0,1.0,1950.0
land,,"Embrace the chance to own just over 28 acres of prime lakeside property on Schoolhouse Lake. This stunning parcel boasts an impressive 1, 641 feet of lake shore, offering ample space to indulge in a variety of water activities and soak in the breathtaking views. Equipped with essential utilities including a well, power, cable connections, and a well-maintained driveway, this property is the perfect canvas for your dream lakefront retreat or to build your dream home. Picture yourself waking up to the serene sounds of nature, casting a fishing line into the calm waters, and relishing the tranquility that only a lake can provide. This exceptional property includes valuable structures such as docks, a quaint bunkhouse, and a practical storage shed. Explore the scenic trails that wind through the land, perfect to accommodate both walking and ATV adventures, ensuring endless outdoor enjoyment. Don't let this rare opportunity slip away! Experience the magic of Schoolhouse Lake and start your journey toward owning this remarkable property. Schedule a viewing today and take the first step toward your dream lifestyle!",550000.0,,,,0.0,,,,
single_family,,"Impressive, Carefree Living! If you are ready to downsize but are afraid of downsizing too much, this home may be the answer for you. This is a 3 bedroom, 3.5 bath home with partially finished basement featuring daylight windows, bar, rec. and theater area along with an additional bedroom and full bathroom. The main floor features an expansive kitchen, office and 2 additional bedrooms. First floor laundry too. Updates include: maintenance free deck, generator, roof (50 year shingle), flooring, Speed Queen washer & dryer, furnace, central air, heat pump, water heater, refrigerator, dishwasher in lower level, interior paint, landscaping. In floor heat, hardwood flooring, fire sprinkler system and more. This one is a must see! Showings begin 2/23.",624900.0,3808.0,,3.0,4.0,3.0,3.0,2.0,2005.0
multi_family,,"BACK ON THE MARKET! - due to buyer's personal issues, prior appraisal at $280,000, and now offered with a price drop for added value. Seller is relocating and highly motivated to sell. Cash offers preferred, but solid financing with quick-close terms will be considered. Investor opportunity awaits with this solid brick duplex featuring a 2BR/1BA lower unit and an expansive 5BR/1.5BA upper spanning two levels. Each unit offers its own living room, kitchen, and dining area, providing comfort, privacy, and strong rental appeal. Classic brick curb appeal, spacious layouts, and excellent cash flow potential make this a smart addition to any portfolio. Schedule your showing today!",234000.0,2286.0,,7.0,3.0,2.0,2.0,1.0,1893.0
single_family,,"Welcome to the Glacier Twin Home, part of Denyon Homes' Zero Lot Line Series-offering affordable, low-maintenance homeownership with no association fees. This 3-bedroom, 2-bath, 1,251 sq. ft. tri-level features a stylish kitchen with island and included appliances, an owner's suite with private bath and walk-in closet, and a dining area overlooking the great room. The finished lower level includes a third bedroom and offers future expansion potential, with space framed for a family room or office and plumbing in place for a third bathroom. Outside, enjoy a private yard, completed lawn and landscaping, gutters, and a blacktop driveway.",279900.0,1478.0,3.0,3.0,,2.0,2.0,2.0,
single_family,,"Tranquility, stunning views, privacy, Northwoods & nature are just a few words to describe this private oasis. Nestled on a serene 2-acre lot, enjoy picturesque views of the 2nd largest lake in the state, Lake Petenwell. This home will provide you pure luxury! Interior features include, but not limited to, expansive 2 story great room with floor to ceiling windows, cozy lakeside 4 season room, 2 fireplaces, wood & tile floors, theater, game room, large kitchen w/center island, breakfast bar, walk in pantry, & enough room to cook for the extended family. Invite the whole family with plenty of beds & baths. Multiple bathrooms have heated floors and are the perfect place for some added spa time. Property is turn key with Pontoon, furniture, kitchenware and more!",1250000.0,4806.0,2.0,6.0,5.0,4.0,4.0,2.0,2006.0
single_family,,"New construction ranch in the City of Waupaca! This home features an open concept 1,512sf floor plan w/3 beds & 2 full baths. Walk into the foyer leading to the living room w/large window looking out to the backyard. Kitchen features custom maple cabinets, built-in pantry, island w/snack ledge overlooking the living room, & SS dishwasher & microwave. Master bedroom w/tray ceiling features a large walk-in closet & private full bath w/walk-in shower. Convenient 1st-floor laundry room off of the 3-stall attached garage. Full basement w/exposure & stubbed for future bath. Exterior features horizontal vinyl siding, stone per plan, & shakes in roof peaks. Main photo is computer generated. Photos are similar but may not be exact. Virtual staging in photos.",369900.0,1512.0,,3.0,2.0,2.0,2.0,3.0,2026.0
single_family,,"Turnkey property being sold as-is, where-is! This property features a comfortable 2 bed 2 bath modular home, a detached 2-car garage with dual lean-to's, and a spacious pole building for all your storage needs. As an added bonus, the property also includes the former Harnstom Small Engine Sales and Services shop-ideal for a workshop, hobby space, or future business potential. Located in Lake Nebagamon with direct access to ATV/UTV and snowmobile trails out the back, this property is perfect for year-round Northwoods living and recreation.",500000.0,1280.0,1.0,2.0,2.0,2.0,2.0,4.0,1993.0
single_family,,"Step into this charming, all-brick Cape Cod in Milwaukee's sought-after Jackson Park neighborhood. Perfectly blending classic character with modern convenience, this 4-bedroom, 2-bathroom home is move-in ready. Enjoy peace of mind with brand-new appliances and fresh carpeting. The main level features a sun-filled living room and dinning room accented by beautiful built-in china hutch. Two main-floor bedrooms offer convenience, while the upper level includes a third bedroom and a knotty pine 4th bedroom. A large lower-level rec room and a second full bath provide the perfect setup for entertainment or a private retreat. Exterior features a side drive leading to a 1.5-car garage and a private patio for summer gatherings. Don't miss this brick beauty!",329900.0,1477.0,,4.0,2.0,2.0,2.0,1.0,1948.0
multi_family,,"Opportunity knocks on this classic duplex2BR/1BA per unit with the kind of original character buyers love: hardwoods, natural woodwork, built-ins, stained glass, and even an artificial fireplace. The lower unit welcomes you with a vestibule entry, and the layout offers solid functionality. Big-ticket items? Furnace replaced in 2022 and HWH 2016 (drained annually). Plus a long driveway to a detached 2-car garage. Estate salesold by personal representative, as-is; roof age unknown. Priced to sell. Near the VA and walking distance to the stadium and shuttle services.",229900.0,1807.0,,4.0,2.0,2.0,2.0,2.0,1928.0
